salary,existing_loans,credit_score,loan_amount,loan_duration,employment_years,debt_ratio,income_stability,credit_utilization,loan_to_income,approved
16598.55196642082,16983.120001974374,549,44209.923602791874,84,4.4,100.0,29.3333,54.7273,2.6635,0
18462.08663720004,7812.699870454462,664,40655.966878289306,60,3.0,100.0,20.0,33.8182,2.2021,0
50455.69825653135,6740.184963049095,725,76964.40172811327,60,3.6,100.0,24.0,22.7273,1.5254,1
57287.25780130804,7754.589146559634,650,100805.50512606846,84,0.0,100.0,0.0,36.3636,1.7596,0
28492.89465826194,1798.2802606862804,850,73908.30277350202,60,2.7,75.7359,18.0,0.0,2.5939,1
71908.91123114887,4022.0361735215747,516,114792.82140360241,48,6.3,67.1188,42.0,60.7273,1.5964,1
18089.518527476946,322.0733309260817,734,23654.93792689201,240,2.9,21.3653,19.3333,21.0909,1.3077,1
47115.25537203716,5163.181032348636,636,76881.17691955954,48,6.6,100.0,44.0,38.9091,1.6318,0
23703.79118975553,6265.005470023796,711,44175.58161277594,180,1.3,100.0,8.6667,25.2727,1.8637,1
33153.326428094304,2067.572843671566,685,26871.09150355215,120,8.4,74.8368,56.0,30.0,0.8105,1
50434.926632304894,26600.303775198212,591,137810.95924161986,240,4.4,100.0,29.3333,47.0909,2.7325,0
29253.42619960992,19215.232139189146,668,62026.178871166674,36,1.2,100.0,8.0,33.0909,2.1203,0
38920.12209854298,10245.19626819036,501,78222.67630632831,36,1.4,100.0,9.3333,63.4545,2.0098,0
89659.61157751388,6098.03410452746,698,50984.024553772266,240,4.9,81.6158,32.6667,27.6364,0.5686,1
34678.142845270035,16319.868985460964,673,66972.84420819492,48,8.9,100.0,59.3333,32.1818,1.9313,0
80936.10273644875,1120.0973526098473,701,50714.059203144054,24,2.7,16.6071,18.0,27.0909,0.6266,1
24888.867327765085,12504.62633142588,734,12755.139390072482,120,1.5,100.0,10.0,21.0909,0.5125,1
67365.10997744178,1066.6130364161907,679,116119.89548181606,84,10.1,19.0,67.3333,31.0909,1.7237,1
116417.852253476,12647.218137393349,661,161532.20801569097,48,5.5,100.0,36.6667,34.3636,1.3875,0
15000.0,2581.143198330741,579,28346.815941327044,240,3.0,100.0,20.0,49.2727,1.8898,0
30389.81646947513,16770.461007603593,593,16437.847283966534,24,3.3,100.0,22.0,46.7273,0.5409,0
69302.98627967245,23065.24437080131,744,101435.61177034359,48,1.1,100.0,7.3333,19.2727,1.4637,0
43398.17933379007,1288.8274017168767,764,33500.10185281036,24,4.9,35.6373,32.6667,15.6364,0.7719,1
61248.06426205755,4969.2262356729325,630,181610.93691717688,240,2.2,97.3593,14.6667,40.0,2.9652,0
34118.97253824054,31701.21770514377,653,61929.537218811776,48,27.2,100.0,100.0,35.8182,1.8151,1
51634.94094912398,5284.006339899049,577,111329.03893125585,6,3.3,100.0,22.0,49.6364,2.1561,0
44649.28884100733,15934.2310021217,743,52624.96263482493,60,3.3,100.0,22.0,19.4545,1.1786,0
98781.85736804921,7108.072375393999,703,54902.46932114451,240,4.2,86.3487,28.0,26.7273,0.5558,1
57105.316847744274,3764.2529702429133,805,167595.61507300896,36,12.4,79.1013,82.6667,8.1818,2.9349,1
60027.711759997,2692.5537524806073,579,64403.695662625665,36,8.1,53.8262,54.0,49.2727,1.0729,1
38287.311211904846,1817.444423267091,619,55297.67823928319,120,3.0,56.9623,20.0,42.0,1.4443,1
36586.56097763122,11477.096233735643,668,75171.9404893307,12,6.3,100.0,42.0,33.0909,2.0546,1
37815.14971056572,3909.1283424190074,701,13866.161338675822,36,4.4,100.0,29.3333,27.0909,0.3667,1
62110.558984666524,5727.650124912497,632,154512.41599631807,12,3.4,100.0,22.6667,39.6364,2.4877,0
38078.66046826555,5423.317963271273,580,66590.4806649757,6,1.1,100.0,7.3333,49.0909,1.7488,0
58329.597197169154,6888.343689388401,720,61315.27958779615,240,3.1,100.0,20.6667,23.6364,1.0512,1
170286.99171180464,16054.118543305176,707,79411.90141191657,24,1.4,100.0,9.3333,26.0,0.4663,0
82675.1888471966,31597.52633068546,576,61075.942058302055,120,12.3,100.0,82.0,49.8182,0.7387,1
40311.25062054556,4188.3723219893345,758,109509.19752107387,60,2.0,100.0,13.3333,16.7273,2.7166,0
100783.34101958656,14059.741935178825,743,216912.49823917187,84,15.2,100.0,100.0,19.4545,2.1523,1
38374.74255440788,11569.29917202069,660,37405.19119196353,12,3.8,100.0,25.3333,34.5455,0.9747,1
15000.0,6817.686366757302,656,10000.0,60,5.0,100.0,33.3333,35.2727,0.6667,1
26772.973694705623,24997.10132158348,694,57954.421205970146,120,3.9,100.0,26.0,28.3636,2.1647,0
15954.95705992184,1789.8949736356012,581,29444.886977151193,120,0.7,100.0,4.6667,48.9091,1.8455,0
39699.422087333725,925.659422558116,652,55269.6432550946,36,2.4,27.98,16.0,36.0,1.3922,1
49565.53575329689,15391.105527142288,477,63530.67069586222,60,0.5,100.0,3.3333,67.8182,1.2818,0
134035.8241177354,4626.411695579812,720,118675.12365287052,48,4.9,41.4195,32.6667,23.6364,0.8854,1
59644.45261305633,15016.910488260744,525,125727.5473051638,180,3.0,100.0,20.0,59.0909,2.108,0
42982.128100714785,17886.158714296937,770,125542.3577177561,120,7.5,100.0,50.0,14.5455,2.9208,1
80631.3933815712,515.9463095006672,623,62443.46381203457,12,1.2,7.6786,8.0,41.2727,0.7744,1
15000.0,17196.492704562585,633,28683.22311062789,84,0.9,100.0,6.0,39.4545,1.9122,0
56464.575311808716,4758.283189347398,599,81608.23096458624,84,2.6,100.0,17.3333,45.6364,1.4453,0
77848.43827226722,5713.863265968846,626,117244.38381215541,6,13.1,88.0767,87.3333,40.7273,1.5061,1
20188.09296740643,7880.679936682417,763,19909.449970533195,6,6.2,100.0,41.3333,15.8182,0.9862,1
97367.95446778998,20870.991676518206,450,246132.9628489408,36,2.7,100.0,18.0,72.7273,2.5279,0
60059.91008780452,154.40935492468674,752,96707.87450399509,48,3.6,3.0851,24.0,17.8182,1.6102,1
38209.033727879694,5182.996511502586,677,67522.84396170476,36,0.4,100.0,2.6667,31.4545,1.7672,0
71658.64770291361,9310.892785069267,553,80462.23249703133,84,20.9,100.0,100.0,54.0,1.1229,0
191456.46303553262,10261.443340360836,563,151419.6345342402,24,5.5,64.3161,36.6667,52.1818,0.7909,1
54672.698640458155,9435.085325688864,784,29083.582055740906,84,1.7,100.0,11.3333,12.0,0.532,1
56893.2709297087,1154.9836447624746,574,126765.1304328892,120,4.4,24.3611,29.3333,50.1818,2.2281,1
37211.884322487946,2846.4949704781925,557,30879.633250488874,60,0.6,91.7931,4.0,53.2727,0.8298,0
29439.523237142035,3554.2569792746776,740,63683.67841869696,60,16.9,100.0,100.0,20.0,2.1632,1
80676.4096471055,13054.990102292171,677,109237.18210436776,120,1.0,100.0,6.6667,31.4545,1.354,0
29329.51730500378,2614.265193413056,574,41723.93558714945,120,5.2,100.0,34.6667,50.1818,1.4226,0
51171.588368699704,1892.9207298899885,667,80174.58230578454,84,1.4,44.39,9.3333,33.2727,1.5668,1
36805.60903386719,25256.230951600068,567,47582.768799296275,60,6.3,100.0,42.0,51.4545,1.2928,0
65341.84328652964,71.2223813782819,738,37354.228900525086,60,7.5,1.308,50.0,20.3636,0.5717,1
59885.95384333416,49030.58395123269,734,68030.79611509803,240,5.6,100.0,37.3333,21.0909,1.136,1
91356.43170019193,9036.398835494027,692,191125.21704253467,60,4.8,100.0,32.0,28.7273,2.0921,0
36097.906851503874,14103.94413150696,678,75719.61498545158,120,11.1,100.0,74.0,31.2727,2.0976,1
41692.43760005948,2792.142068039365,790,44727.881766921884,6,0.4,80.364,2.6667,10.9091,1.0728,1
27248.173505684157,115.34983790409217,649,42024.233788640435,48,2.0,5.08,13.3333,36.5455,1.5423,1
37549.82677331465,10711.303027477603,555,30877.504766385013,24,1.4,100.0,9.3333,53.6364,0.8223,0
61474.65750790044,14373.111491947206,685,53360.286737801194,120,22.1,100.0,100.0,30.0,0.868,1
77202.96715983895,10791.252828384753,816,27965.00989329177,60,2.5,100.0,16.6667,6.1818,0.3622,1
28189.386067536005,1233.1414536817736,568,76709.39951047777,12,6.6,52.4939,44.0,51.2727,2.7212,0
82599.88374506924,11200.807388834033,621,71771.6994301667,84,5.8,100.0,38.6667,41.6364,0.8689,0
110567.6373374563,11720.026781824132,683,101096.57580639687,84,1.2,100.0,8.0,30.3636,0.9143,1
62822.02087913276,8596.209978655048,645,66272.44927030317,48,1.4,100.0,9.3333,37.2727,1.0549,0
151157.48019459765,11623.437805539306,571,97345.68835800025,120,1.7,92.2755,11.3333,50.7273,0.644,0
30814.063766438558,14962.341397430439,739,62429.59469377483,48,2.6,100.0,17.3333,20.1818,2.026,0
23230.170793365076,7607.142594503443,835,11682.127055839084,6,1.3,100.0,8.6667,2.7273,0.5029,1
16861.156957747,742.2285791593259,665,11167.929158201589,180,0.1,52.824,0.6667,33.6364,0.6623,1
120285.88782496972,5349.631870300977,577,245484.6316278195,36,10.6,53.3692,70.6667,49.6364,2.0408,1
72592.68178063727,646.6383725946026,526,88351.36794145378,12,16.8,10.6893,100.0,58.9091,1.2171,1
47412.87984470632,4187.816278602682,670,104851.64611141391,36,2.1,100.0,14.0,32.7273,2.2115,0
57987.40877018746,4181.9237844050485,738,104669.98725612948,180,2.1,86.5413,14.0,20.3636,1.805,1
24951.93296238343,546.3150445884061,688,24733.78238610546,12,0.0,26.2736,0.0,29.4545,0.9913,1
212660.26849724638,3431.7599783950454,649,437492.24662992125,36,5.7,19.3647,38.0,36.5455,2.0572,1
52972.739395661396,941.24723902458,602,32522.0273034673,12,8.7,21.3222,58.0,45.0909,0.6139,1
52346.31785480538,13211.885680603842,562,91517.48807241963,48,0.8,100.0,5.3333,52.3636,1.7483,0
75770.1711959768,23604.23988049599,716,112162.57560339269,24,0.9,100.0,6.0,24.3636,1.4803,0
65421.454822842396,600.5170698596462,723,66943.07108746788,240,7.8,11.015,52.0,23.0909,1.0233,1
56068.554839592405,24829.249872549484,526,108257.92226756936,12,4.8,100.0,32.0,58.9091,1.9308,0
30507.118436749603,5914.812395110089,777,80923.20369952232,180,0.2,100.0,1.3333,13.2727,2.6526,0
65048.01797887452,2848.437410228816,695,194951.6867409637,48,4.9,52.5477,32.6667,28.1818,2.997,0
151632.43763712593,639.8129979165766,761,294312.41664120444,240,1.8,5.0634,12.0,16.1818,1.941,1
109891.85531622596,5555.171974171149,542,153047.0309408691,48,2.3,60.6615,15.3333,56.0,1.3927,1
127505.14248508877,12659.079121580942,540,115782.21393017186,6,7.3,100.0,48.6667,56.3636,0.9081,0
36071.9413484319,9823.022862269198,638,35861.2610599731,60,8.3,100.0,55.3333,38.5455,0.9942,0
27071.50852418326,412.24983596837166,690,43166.29028270238,84,2.6,18.2738,17.3333,29.0909,1.5945,1
45457.26114176922,605.5665924660199,793,58714.861964928714,6,14.7,15.986,98.0,10.3636,1.2916,1
50687.51705712964,4125.007449728701,706,140267.52596417142,180,2.6,97.6574,17.3333,26.1818,2.7673,0
94515.10207987545,2799.756875040392,630,122340.13667075674,120,7.4,35.5468,49.3333,40.0,1.2944,1
17756.75386859541,2115.728733860476,567,23231.16811960353,120,3.3,100.0,22.0,51.4545,1.3083,0
122728.53855027072,2639.2014276440927,748,163909.26309053533,84,11.4,25.8053,76.0,18.5455,1.3355,1
44586.89500458624,13016.040249253727,572,114092.27169299545,48,11.9,100.0,79.3333,50.5455,2.5589,0
37944.17797576782,21186.340756347425,780,78056.04864379838,24,0.5,100.0,3.3333,12.7273,2.0571,0
26708.506117820325,4154.931873420269,627,52302.089574861515,180,13.8,100.0,92.0,40.5455,1.9583,1
18161.985808777517,18925.13654594312,777,21834.087985355134,84,8.7,100.0,58.0,13.2727,1.2022,1
80330.31499135988,3102.9157124579965,704,201495.84492319464,240,7.8,46.3523,52.0,26.5455,2.5083,1
51225.399925685524,5176.783087916194,639,20673.67115743188,240,1.1,100.0,7.3333,38.3636,0.4036,0
22607.194157425918,2049.7669677823087,608,59935.11626354782,120,8.2,100.0,54.6667,44.0,2.6512,0
22537.880193934463,8183.795695772357,622,37963.36274790056,60,9.5,100.0,63.3333,41.4545,1.6844,0
40075.84971715615,30898.671743810577,684,55115.33963310918,48,1.7,100.0,11.3333,30.1818,1.3753,1
133440.7602873828,7400.494606480768,656,219156.65389445718,120,15.2,66.5508,100.0,35.2727,1.6424,1
41950.48147493108,3543.0194288534735,602,88180.83213677943,24,0.3,100.0,2.0,45.0909,2.102,0
19892.821721566183,8348.844947803871,636,10000.0,84,0.8,100.0,5.3333,38.9091,0.5027,1
42300.49899548812,1049.2627540184853,656,112231.2614559418,12,3.9,29.766,26.0,35.2727,2.6532,0
41621.238554869524,17561.26748533045,479,62689.772924622426,24,4.3,100.0,28.6667,67.4545,1.5062,0
15000.0,5594.673457625877,686,18390.14404785317,12,5.2,100.0,34.6667,29.8182,1.226,0
47449.58605043697,4773.243295248814,571,31946.05194427131,48,0.1,100.0,0.6667,50.7273,0.6733,0
42678.01868926463,7052.5020843196835,557,63443.286549195924,84,16.1,100.0,100.0,53.2727,1.4866,0
74438.14707239754,7842.024425214616,515,122083.88222118487,240,0.2,100.0,1.3333,60.9091,1.6401,0
148653.5421548164,595.8558980453198,506,206605.54211839888,240,0.8,4.81,5.3333,62.5455,1.3898,1
96368.91959074198,9181.17383619504,541,205495.37390813665,6,0.1,100.0,0.6667,56.1818,2.1324,0
41717.11626943368,2215.8541271320837,593,59923.32633548421,240,4.2,63.7394,28.0,46.7273,1.4364,1
25237.454374020683,10012.782890156268,806,73083.313401474,180,13.5,100.0,90.0,8.0,2.8958,1
229582.0777842621,13831.845711853752,607,440349.7431558842,6,5.5,72.2975,36.6667,44.1818,1.918,0
50793.87525282723,13035.431567963835,664,125978.48311471466,6,8.6,100.0,57.3333,33.8182,2.4802,1
49432.21297363129,6432.64722459922,682,29425.065481654565,240,0.1,100.0,0.6667,30.5455,0.5953,0
48316.33338197677,5874.585440373042,660,66323.17812586667,120,3.9,100.0,26.0,34.5455,1.3727,0
55207.3213410758,1233.3810797140072,643,66772.63650367121,60,3.1,26.8091,20.6667,37.6364,1.2095,1
44953.49333265363,11945.556061099425,554,82606.64939283335,60,3.5,100.0,23.3333,53.8182,1.8376,0
34745.411387524066,2533.1461528688524,766,91206.93088216883,180,0.4,87.4871,2.6667,15.2727,2.625,0
35308.6987210086,5492.478167197781,794,18060.865045411116,36,5.8,100.0,38.6667,10.1818,0.5115,1
48066.85041173015,2675.663973309937,515,23838.84841896597,120,3.5,66.7986,23.3333,60.9091,0.496,1
35381.52737362689,1149.3775592583695,568,91845.41423422404,36,7.2,38.9823,48.0,51.2727,2.5959,0
31961.66613463903,7944.460587807379,627,27956.716984447074,12,3.3,100.0,22.0,40.5455,0.8747,1
52253.29011826027,446.91007780733094,572,110026.29315567958,120,0.8,10.2633,5.3333,50.5455,2.1056,1
42066.781472071656,11047.119423344644,690,74280.30099359014,84,5.2,100.0,34.6667,29.0909,1.7658,0
120860.92618201787,3056.9594604311724,591,308051.8643352859,36,0.9,30.3518,6.0,47.0909,2.5488,1
15000.0,1.0776166112213896,823,10000.0,180,10.3,0.0862,68.6667,4.9091,0.6667,1
94362.97971238886,5725.255302435562,745,61375.003789757015,180,4.7,72.8072,31.3333,19.0909,0.6504,1
103533.56260504412,383.8799388900174,667,186713.4179029961,120,0.9,4.4493,6.0,33.2727,1.8034,1
15000.0,2585.5848792782376,732,42828.33546101402,6,16.4,100.0,100.0,21.4545,2.8552,1
39910.209348813754,9820.019404746585,738,56692.210827480245,84,3.7,100.0,24.6667,20.3636,1.4205,1
39227.58512256314,517.9264372706143,604,46396.17802007361,48,0.4,15.8437,2.6667,44.7273,1.1827,1
21067.629260523106,14627.64451371829,584,40830.35426927393,84,4.9,100.0,32.6667,48.3636,1.9381,0
30739.691690193944,30.617897571168456,656,86446.5059157402,180,1.5,1.1952,10.0,35.2727,2.8122,1
25176.202767722858,2267.649384731964,718,64443.65584876405,12,8.1,100.0,54.0,24.0,2.5597,0
140275.309367736,10804.454770488834,661,419115.37576882663,36,8.5,92.4279,56.6667,34.3636,2.9878,0
85940.20441364581,3041.539160957998,523,31018.842689188124,36,19.3,42.4696,100.0,59.4545,0.3609,1
105127.90776840989,859.7230619503481,585,63572.63202687121,12,3.5,9.8135,23.3333,48.1818,0.6047,1
75584.25236548885,3573.221340518464,644,147053.92184396522,24,3.0,56.7296,20.0,37.4545,1.9456,1
24898.651821438954,2521.9971079100483,643,62633.962597225734,120,7.0,100.0,46.6667,37.6364,2.5156,0
35785.13419612861,14797.409097096233,807,38295.80934280062,180,0.7,100.0,4.6667,7.8182,1.0702,1
65750.64347845946,3007.4203623507183,539,62191.55705020505,60,4.0,54.8877,26.6667,56.5455,0.9459,1
23546.284461572784,12444.617261850804,690,57095.846637300994,240,4.0,100.0,26.6667,29.0909,2.4248,0
75191.92005615598,17795.527261632225,769,34004.11760523196,12,0.5,100.0,3.3333,14.7273,0.4522,0
42438.224703060434,4550.70938034637,831,55056.51566962518,12,2.7,100.0,18.0,3.4545,1.2973,1
39148.113565558284,19258.512585289573,617,65208.42166875593,84,9.6,100.0,64.0,42.3636,1.6657,1
75100.01075205799,3789.7552844761285,689,136151.9201908664,120,9.7,60.5553,64.6667,29.2727,1.8129,1
63994.85617790944,26611.335617349727,695,145093.03670696932,120,0.5,100.0,3.3333,28.1818,2.2673,0
39474.89978828865,748.2419344988921,665,49662.71824285226,60,0.5,22.7459,3.3333,33.6364,1.2581,1
98282.16762698768,9292.909157279906,642,192067.7030455966,240,1.5,100.0,10.0,37.8182,1.9542,0
25625.981123140453,5446.809345849226,684,48190.00707979895,120,10.4,100.0,69.3333,30.1818,1.8805,0
70937.98787495104,3923.594510100105,447,126167.71399490471,6,0.7,66.3722,4.6667,73.2727,1.7786,0
69972.72167889726,8012.869339242622,704,141995.98637343285,180,6.4,100.0,42.6667,26.5455,2.0293,1
40711.754431775924,9735.305141080995,660,40732.629867671414,6,0.5,100.0,3.3333,34.5455,1.0005,0
59616.032189307574,34.9825319339713,632,31510.151266704484,24,4.9,0.7042,32.6667,39.6364,0.5286,1
23140.320570385953,1461.322578969672,813,14394.05493122291,180,2.2,75.7806,14.6667,6.7273,0.622,1
85341.50667240862,9987.46825014933,596,77351.18905268356,48,7.8,100.0,52.0,46.1818,0.9064,0
43873.19051674921,8782.151081339778,617,72414.2113224694,180,1.3,100.0,8.6667,42.3636,1.6505,0
35823.743818119896,27062.34352832433,809,92038.19877669898,180,5.1,100.0,34.0,7.4545,2.5692,0
91987.27539138561,11451.598862053925,583,201773.35484725505,60,1.3,100.0,8.6667,48.5455,2.1935,0
32125.127326945294,24090.456707015033,605,78077.21886360923,6,6.3,100.0,42.0,44.5455,2.4304,0
21055.62916618999,9699.8176230167,638,26269.722726008833,240,10.3,100.0,68.6667,38.5455,1.2476,1
19264.56151096163,2831.1699920261185,717,26827.156074187526,84,0.7,100.0,4.6667,24.1818,1.3926,0
70516.77972805276,890.7150256962873,666,96110.21677919177,60,10.1,15.1575,67.3333,33.4545,1.3629,1
22736.853483746378,12179.620608915846,546,18600.055744539415,180,4.5,100.0,30.0,55.2727,0.8181,0
140487.88119425563,8265.9503796162,607,65366.90056851217,84,0.7,70.605,4.6667,44.1818,0.4653,1
15000.0,395.08523561233596,601,28432.101759502686,36,2.8,31.6068,18.6667,45.2727,1.8955,1
135655.4943278815,3570.927669662057,643,403016.8794027435,84,0.9,31.5882,6.0,37.6364,2.9709,0
55637.37576145997,25135.284100352917,684,41752.52358116442,12,6.0,100.0,40.0,30.1818,0.7504,1
46257.18734300111,5551.598351906803,683,19707.82904531876,60,7.1,100.0,47.3333,30.3636,0.426,1
35349.81888791736,4535.347000580392,507,85006.96584502327,60,0.6,100.0,4.0,62.3636,2.4047,0
62285.358967617474,4895.481576399991,735,61163.114950983945,12,3.5,94.3172,23.3333,20.9091,0.982,0
47926.2753314711,1874.4724740207664,670,121734.57369390476,36,8.4,46.9339,56.0,32.7273,2.54,1
95033.15685443614,3679.8836204733616,760,209132.72102980706,120,13.8,46.4665,92.0,16.3636,2.2006,1
52498.32740906327,3693.912675616299,685,149794.45144220517,120,3.6,84.435,24.0,30.0,2.8533,0
53647.01225129726,430.2027258887825,738,75325.95962701291,120,15.0,9.623,100.0,20.3636,1.4041,1
39412.278061678946,11673.247772904399,687,82265.97974686178,120,3.8,100.0,25.3333,29.6364,2.0873,0
47374.179632355284,4309.747381310159,757,73671.96139056557,6,2.5,100.0,16.6667,16.9091,1.5551,1
58963.92300297617,13815.862718263183,691,118080.53206644248,12,9.4,100.0,62.6667,28.9091,2.0026,1
17569.135282540676,15195.541501910859,642,26598.213391599216,36,3.4,100.0,22.6667,37.8182,1.5139,0
21831.05435317503,1905.9971548325,831,17668.026531955315,180,3.2,100.0,21.3333,3.4545,0.8093,1
76569.8332541873,8568.447387770477,721,127972.92520100718,24,3.4,100.0,22.6667,23.4545,1.6713,1
54313.02036344128,5113.542862085946,695,93808.21824948832,60,9.4,100.0,62.6667,28.1818,1.7272,0
43897.38359956388,16972.56431441888,547,109244.36288063836,84,8.9,100.0,59.3333,55.0909,2.4886,0
49565.998317168735,1944.1243757303778,546,113303.20827229062,120,2.6,47.0675,17.3333,55.2727,2.2859,1
60388.20136589576,9060.990227067557,673,126346.4524890101,84,2.0,100.0,13.3333,32.1818,2.0922,0
35459.418892883696,7486.890382744721,661,21493.55506712958,24,3.4,100.0,22.6667,34.3636,0.6061,1
30730.691728840637,2799.881563121272,600,69010.80764320376,60,4.3,100.0,28.6667,45.4545,2.2457,0
55133.188892734404,1175.0259398455003,661,91015.18712893703,48,1.4,25.575,9.3333,34.3636,1.6508,1
27254.565665943825,8436.145308683426,777,73970.76490026027,240,7.9,100.0,52.6667,13.2727,2.7141,1
62626.99244866975,10733.550030283768,705,174331.7228575705,36,3.3,100.0,22.0,26.3636,2.7837,0
17649.272395439635,3034.021525281414,558,10000.0,6,2.0,100.0,13.3333,53.0909,0.5666,0
90898.009514484,8281.328501443984,641,228675.0506292677,84,0.6,100.0,4.0,38.0,2.5157,0
65092.10132666815,4021.9457646509395,585,26152.896762287746,120,1.4,74.1462,9.3333,48.1818,0.4018,1
57160.4692023306,9991.953366662005,618,73814.62858094249,12,14.9,100.0,99.3333,42.1818,1.2914,1
88398.88101703733,1777.3050056485679,616,155954.18406038027,84,1.8,24.1266,12.0,42.5455,1.7642,1
133157.06718177788,17673.85116218393,611,93192.92373419527,60,0.9,100.0,6.0,43.4545,0.6999,0
90095.18837532449,2710.78794187695,549,208574.62204499485,48,3.1,36.1057,20.6667,54.7273,2.315,1
16243.944322076959,3668.2185215067116,639,10000.0,36,1.8,100.0,12.0,38.3636,0.6156,1
22748.484799893322,478.7809827496487,605,17180.052244529044,12,0.2,25.2561,1.3333,44.5455,0.7552,1
33695.13868898209,945.8750108536908,415,62947.621883186424,240,2.0,33.6859,13.3333,79.0909,1.8682,0
49794.24181518925,5803.080703907249,814,110983.71748194759,60,3.9,100.0,26.0,6.5455,2.2288,0
66875.99832301331,2491.3477378057964,737,185576.64051301611,48,4.0,44.7039,26.6667,20.5455,2.7749,1
31715.275225230405,14437.796061976049,619,69927.1378813491,12,2.2,100.0,14.6667,42.0,2.2048,0
54833.68965063687,118.41924555553365,651,115907.67414618497,240,3.0,2.5915,20.0,36.1818,2.1138,1
31156.252942513496,3812.6052452376575,556,42519.59563637754,84,16.8,100.0,100.0,53.4545,1.3647,1
33965.11740292324,3292.0128907331436,785,10307.3245131724,60,2.4,100.0,16.0,11.8182,0.3035,1
21078.384053030662,156.1348133590169,801,13161.975324432879,180,1.5,8.8888,10.0,8.9091,0.6244,1
28171.32941488211,1062.4785864367097,662,49111.001684935385,240,1.4,45.2579,9.3333,34.1818,1.7433,1
21785.267915290973,4270.607243805964,731,46246.87106458662,48,3.1,100.0,20.6667,21.6364,2.1229,1
27295.470406021883,5431.8177538719365,664,38953.64877548595,180,7.1,100.0,47.3333,33.8182,1.4271,1
92243.31359904431,4144.007065917775,543,209653.67772147642,180,1.2,53.9097,8.0,55.8182,2.2728,0
27732.510457595472,6056.15710010658,617,47395.64235663459,6,6.2,100.0,41.3333,42.3636,1.709,0
237858.02449080214,7233.547103708134,660,118994.59638766803,48,0.1,36.4934,0.6667,34.5455,0.5003,1
65906.3939306647,79.78712366522174,613,53940.684608133546,180,2.7,1.4527,18.0,43.0909,0.8184,1
54770.207931367375,4990.389359732952,632,140649.63122184493,84,7.5,100.0,50.0,39.6364,2.568,0
29289.52820251531,26483.377768077105,642,66114.20976962686,60,2.1,100.0,14.0,37.8182,2.2573,0
74621.64769272902,5855.640972678604,643,202661.75146978867,60,4.1,94.1653,27.3333,37.6364,2.7159,0
34704.24539946902,9054.265705791173,654,21426.559799185346,84,1.1,100.0,7.3333,35.6364,0.6174,0
52744.03101316893,2990.148637519043,565,156839.69510827644,6,6.8,68.03,45.3333,51.8182,2.9736,0
227760.68351091692,11897.45704536798,592,197103.66906600734,36,0.3,62.684,2.0,46.9091,0.8654,1
46275.32035013935,11859.67541191744,547,15354.4134869351,6,9.6,100.0,64.0,55.0909,0.3318,1
97690.92973230849,5893.383409622053,728,292393.04940137063,60,1.1,72.3922,7.3333,22.1818,2.993,0
32147.63433760668,29842.220676286757,481,34041.113627359584,36,10.4,100.0,69.3333,67.0909,1.0589,0
48002.42962045428,1073.283258274999,742,100980.43212282339,6,2.2,26.8307,14.6667,19.6364,2.1037,1
141843.60854531717,136.7433604677376,760,110218.47648763751,180,6.4,1.1569,42.6667,16.3636,0.777,1
33651.730672566904,11762.912671678261,625,62814.89379585177,36,1.9,100.0,12.6667,40.9091,1.8666,0
145432.76096042545,13166.970464527569,441,398615.84931737755,60,11.8,100.0,78.6667,74.3636,2.7409,0
74955.59580668609,1024.5510950277653,621,87284.97820283895,84,0.7,16.4025,4.6667,41.6364,1.1645,1
34979.58674490296,2469.424514784279,644,73795.93518310228,120,1.0,84.7154,6.6667,37.4545,2.1097,0
71642.56384508705,141.66586165172,569,57839.88526799726,180,3.4,2.3729,22.6667,51.0909,0.8073,1
87862.8776594817,2777.289726813253,608,174578.93183338674,180,0.4,37.9312,2.6667,44.0,1.9869,1
71188.45798665518,11867.443617024897,772,86025.26808037824,120,1.1,100.0,7.3333,14.1818,1.2084,1
19108.05337934021,5837.83420457656,703,16629.018447793453,240,14.4,100.0,96.0,26.7273,0.8703,1
31688.77177708141,3422.858744746733,576,36302.38876257417,24,18.8,100.0,100.0,49.8182,1.1456,1
42255.45845615975,3718.400505274923,522,33080.568156431575,12,2.4,100.0,16.0,59.6364,0.7829,0
46879.69613837676,10.836341554782518,623,128224.10215143098,48,12.8,0.2774,85.3333,41.2727,2.7352,1
71139.87287492272,2851.1201912896563,632,97632.68828298153,6,3.9,48.0932,26.0,39.6364,1.3724,1
54536.23382454643,8318.040692484139,689,52477.71587405562,24,1.6,100.0,10.6667,29.2727,0.9623,0
21999.904353744627,29257.323634281438,607,33235.281263436445,6,6.1,100.0,40.6667,44.1818,1.5107,1
61581.61890560259,15021.71998899753,690,71770.15305997951,24,5.4,100.0,36.0,29.0909,1.1654,0
70710.64788843483,191.022267324132,804,163336.78725849726,36,22.6,3.2418,100.0,8.3636,2.3099,1
68588.09584904547,18306.34999377807,715,200434.56465335382,84,1.5,100.0,10.0,24.5455,2.9223,0
93757.64013943497,12230.181525681219,646,139013.59731660117,48,5.6,100.0,37.3333,37.0909,1.4827,1
80850.1962817309,12126.710786791997,635,212214.80124529998,48,0.3,100.0,2.0,39.0909,2.6248,0
64570.184794216104,4899.851622851567,621,118023.34015377772,6,0.6,91.0609,4.0,41.6364,1.8278,0
46999.891544458136,4060.0530079615655,744,34053.12732048167,120,0.0,100.0,0.0,19.2727,0.7245,1
